,PKB4,PKB6,PKB7,PKB8,PKB9,PKB10,PKB11,PKB13,PKB14,PKB15,PKB16,PKB20,PKB22,PKB24,PKB32,PKB38,PKB42,PKB43,PKB44,PKB46,PKB48,PKB49,PKB50,PKB51,PKB52,PKB67,PKB68,PKB69,PKB70,PKB77,PKB79,PKB89,PKB90,PKB91,PKB98,PKB100,PKB101,PKB102,PKB103,PKB104,PKB105,PKB106,PKB119,PKB120,PKB128,PKB130,PKB135,PKB136,PKB137,PKB140,PKB142,PKB158,PKB159,PKB160,PKB161,PKB162,PKB171,PKB172,PKB177,PKB179,PKB180,PKB191,PKB206,PKB207,PKB218,PKB233,PKB236,PKB240,PKB241,PKB242,PKB247,PKB248
PKB4,0.3114754098360656,0.9957000806234884,0.9957000806234884,0.9957000806234884,0.9957000806234884,0.9954313356624565,0.9959688255845203,0.9954313356624565,0.9954313356624565,0.9957000806234884,0.9959688255845203,0.9957000806234884,0.9957000806234884,0.9959688255845203,0.9957000806234884,0.9951625907014244,0.9946251007793604,0.9948938457403924,0.9948938457403924,0.9948938457403924,0.9960888888888889,0.9951625907014244,0.9965483234714004,0.9935501209352325,0.9960325332275343,0.9957000806234884,0.9970934256055364,0.995783437341879,0.9957561728395062,0.9968166089965398,0.9963642659279779,0.9959688255845203,0.9965063155065843,0.9965063155065843,0.9964580873671783,0.9962375705455523,0.9962375705455523,0.9975812953507122,0.9970438054286483,0.9970438054286483,0.9965063155065843,0.9957333333333334,0.9973125503896803,0.9959688255845203,0.9959111111111112,0.9959688255845203,0.998751300728408,0.9990636996348429,0.9990105014523286,0.9974640743871513,0.9975101856043459,0.9965063155065843,0.9959688255845203,0.9962375705455523,0.9965063155065843,0.9951625907014244,0.9973472094684216,0.9970438054286483,0.9969612894702075,0.9974515235457064,0.9966970537719646,0.9989179362880887,0.9954313356624565,0.9943563558183285,0.9971017992996015,0.9969135802469136,0.998984375,0.9943563558183285,0.9957000806234884,0.9962375705455523,0.9970438054286483,0.9972318339100347
PKB6,0.9957000806234884,0.23529411764705888,0.9907727797001153,0.9923106497500962,0.9850057670126875,0.991926182237601,0.9903883121876202,0.9869281045751634,0.991926182237601,0.9923106497500962,0.9907727797001153,0.9923106497500962,0.9934640522875817,0.9923106497500962,0.9907727797001153,0.9923106497500962,0.9942329873125721,0.9938485198000769,0.9950019223375625,0.9942329873125721,0.9960888888888889,0.9946174548250672,0.9965483234714004,0.9941666666666668,0.9966276532434041,0.9957708573625529,0.9966782006920416,0.9966267498735032,0.9955632716049383,0.9970934256055364,0.9965373961218837,0.9938485198000769,0.9957708573625529,0.9946174548250672,0.9962894248608535,0.9934640522875817,0.9950019223375625,0.9957708573625529,0.9950019223375625,0.9953863898500577,0.9942329873125721,0.9962666666666667,0.9957708573625529,0.9946174548250672,0.9962666666666667,0.9934640522875817,0.9990010405827264,0.9992821697200462,0.9991700979922756,0.9977055911121846,0.9978497057492078,0.9953863898500577,0.9950019223375625,0.9950019223375625,0.9957708573625529,0.9942329873125721,0.9974492398734823,0.9961553248750481,0.9968291716210861,0.9975623268698061,0.9969612894702075,0.9989179362880887,0.9945790816326531,0.9956909818405664,0.9977055911121846,0.9976543209876544,0.9991015625000002,0.9938485198000769,0.9942329873125721,0.9934640522875817,0.9953863898500577,0.9969550173010381
PKB7,0.9957000806234884,0.9907727797001153,0.11764705882352944,0.9911572472126106,0.9907727797001153,0.9926951172625914,0.9911572472126106,0.9884659746251442,0.9915417147251058,0.9903883121876202,0.990003844675125,0.9926951172625914,0.9926951172625914,0.9923106497500962,0.9907727797001153,0.9907727797001153,0.9942329873125721,0.9938485198000769,0.9946174548250672,0.9942329873125721,0.9960888888888889,0.9946174548250672,0.9970414201183432,0.9947222222222223,0.9962309065661576,0.9946174548250672,0.9972318339100347,0.9962894248608535,0.996141975308642,0.9973702422145329,0.9963642659279779,0.9953863898500577,0.9957708573625529,0.9942329873125721,0.9962894248608535,0.9946174548250672,0.9953863898500577,0.9965397923875433,0.9957708573625529,0.9953863898500577,0.9950019223375625,0.9966222222222223,0.9946174548250672,0.9953863898500577,0.9966222222222223,0.9926951172625914,0.9989177939646202,0.9992509597078743,0.9992339366082544,0.9977055911121846,0.9977365323675872,0.9957708573625529,0.9950019223375625,0.9957708573625529,0.9950019223375625,0.9946174548250672,0.9975512702785431,0.9957708573625529,0.9969612894702075,0.9973407202216067,0.9972255251684503,0.9989179362880887,0.9952168367346939,0.9956909818405664,0.997584832749668,0.9975308641975309,0.999140625,0.9942329873125721,0.9950019223375625,0.9942329873125721,0.9950019223375625,0.9972318339100347
PKB8,0.9957000806234884,0.9923106497500962,0.9911572472126106,0.24489795918367352,0.9923106497500962,0.9891711786755519,0.9926951172625914,0.9923106497500962,0.9895876718034153,0.9884,0.9926951172625914,0.9920866305705957,0.9916701374427322,0.9916701374427322,0.991253644314869,0.9916701374427322,0.9933361099541858,0.9929196168263223,0.9937526030820492,0.9933361099541858,0.9964444444444445,0.9941690962099126,0.9970414201183432,0.9947222222222223,0.9962309065661576,0.9954185755935028,0.9970934256055364,0.996795412379828,0.996141975308642,0.9973702422145329,0.9968836565096953,0.994585589337776,0.9950020824656394,0.9929196168263223,0.996795412379828,0.9933361099541858,0.994585589337776,0.9954185755935028,0.9950020824656394,0.9954185755935028,0.994585589337776,0.9968000000000001,0.994585589337776,0.9950020824656394,0.9962666666666667,0.9929196168263223,0.9990010405827264,0.9992509597078743,0.999202017300265,0.997584832749668,0.9976233589859665,0.994585589337776,0.994585589337776,0.9954185755935028,0.9954185755935028,0.9950020824656394,0.9977553310886645,0.9957708573625529,0.9969612894702075,0.9974515235457064,0.997489760866693,0.9990045013850416,0.9952168367346939,0.994767620806402,0.997584832749668,0.9974074074074075,0.9991015625000002,0.9937526030820492,0.9941690962099126,0.9933361099541858,0.9950020824656394,0.9973702422145329
PKB9,0.9957000806234884,0.9850057670126875,0.9907727797001153,0.9923106497500962,0.23529411764705888,0.991926182237601,0.9903883121876202,0.9869281045751634,0.991926182237601,0.9923106497500962,0.9907727797001153,0.9923106497500962,0.9934640522875817,0.9923106497500962,0.9907727797001153,0.9923106497500962,0.9942329873125721,0.9938485198000769,0.9950019223375625,0.9942329873125721,0.9960888888888889,0.9946174548250672,0.9965483234714004,0.9941666666666668,0.9966276532434041,0.9957708573625529,0.9966782006920416,0.9966267498735032,0.9955632716049383,0.9970934256055364,0.9965373961218837,0.9938485198000769,0.9957708573625529,0.9946174548250672,0.9962894248608535,0.9934640522875817,0.9950019223375625,0.9957708573625529,0.9950019223375625,0.9953863898500577,0.9942329873125721,0.9962666666666667,0.9957708573625529,0.9946174548250672,0.9962666666666667,0.9934640522875817,0.9990010405827264,0.9992821697200462,0.9991700979922756,0.9977055911121846,0.9978497057492078,0.9953863898500577,0.9950019223375625,0.9950019223375625,0.9957708573625529,0.9942329873125721,0.9974492398734823,0.9961553248750481,0.9968291716210861,0.9975623268698061,0.9969612894702075,0.9989179362880887,0.9945790816326531,0.9956909818405664,0.9977055911121846,0.9976543209876544,0.9991015625000002,0.9938485198000769,0.9942329873125721,0.9934640522875817,0.9953863898500577,0.9969550173010381
PKB10,0.9954313356624565,0.991926182237601,0.9926951172625914,0.9891711786755519,0.991926182237601,0.20408163265306123,0.9923106497500962,0.9923106497500962,0.9937526030820492,0.9924,0.991926182237601,0.9925031236984589,0.9916701374427322,0.991253644314869,0.991253644314869,0.9916701374427322,0.9929196168263223,0.9933361099541858,0.994585589337776,0.9941690962099126,0.9962666666666667,0.9941690962099126,0.9968770545693623,0.9944444444444445,0.995834159888911,0.9950020824656394,0.9972318339100347,0.9969640748861529,0.9959490740740741,0.9972318339100347,0.9965373961218837,0.9941690962099126,0.9958350687213661,0.9933361099541858,0.9964580873671783,0.9941690962099126,0.9937526030820492,0.9958350687213661,0.9941690962099126,0.9950020824656394,0.9937526030820492,0.9962666666666667,0.9954185755935028,0.9937526030820492,0.9968000000000001,0.991253644314869,0.9989594172736733,0.9992509597078743,0.9991700979922756,0.9973433160246348,0.9976233589859665,0.9950020824656394,0.994585589337776,0.994585589337776,0.9958350687213661,0.9941690962099126,0.9974492398734823,0.9953863898500577,0.9970934073193289,0.9974515235457064,0.9970934073193289,0.9990045013850416,0.9958545918367347,0.9953831948291783,0.9974640743871513,0.997283950617284,0.9991015625000002,0.994585589337776,0.9937526030820492,0.9933361099541858,0.994585589337776,0.9973702422145329
PKB11,0.9959688255845203,0.9903883121876202,0.9911572472126106,0.9926951172625914,0.9903883121876202,0.9923106497500962,0.23529411764705888,0.990003844675125,0.9930795847750866,0.9938485198000769,0.9876970396001538,0.9934640522875817,0.9938485198000769,0.9942329873125721,0.9923106497500962,0.9934640522875817,0.9942329873125721,0.9946174548250672,0.9953863898500577,0.9950019223375625,0.9966222222222223,0.9938485198000769,0.9965483234714004,0.995,0.9964292799047808,0.9942329873125721,0.9973702422145329,0.996795412379828,0.996141975308642,0.9975086505190311,0.9967105263157895,0.9946174548250672,0.9965397923875433,0.9946174548250672,0.9964580873671783,0.9942329873125721,0.9953863898500577,0.9965397923875433,0.9950019223375625,0.9950019223375625,0.9950019223375625,0.9964444444444445,0.9950019223375625,0.9953863898500577,0.9968000000000001,0.9926951172625914,0.9989594172736733,0.9992509597078743,0.9992658559162438,0.9977055911121846,0.9977365323675872,0.9953863898500577,0.9953863898500577,0.9946174548250672,0.9957708573625529,0.9946174548250672,0.9978573614937252,0.9953863898500577,0.9972255251684503,0.9973407202216067,0.9970934073193289,0.9990910664819945,0.9958545918367347,0.9956909818405664,0.9977055911121846,0.9975308641975309,0.9990234375,0.9946174548250672,0.9930795847750866,0.9942329873125721,0.9957708573625529,0.9975086505190311
PKB13,0.9954313356624565,0.9869281045751634,0.9884659746251442,0.9923106497500962,0.9869281045751634,0.9923106497500962,0.990003844675125,0.1568627450980392,0.9915417147251058,0.991926182237601,0.9915417147251058,0.9926951172625914,0.9938485198000769,0.9926951172625914,0.991926182237601,0.9930795847750866,0.9946174548250672,0.9946174548250672,0.9950019223375625,0.9946174548250672,0.9960888888888889,0.9950019223375625,0.9970414201183432,0.9938888888888889,0.9966276532434041,0.9950019223375625,0.9969550173010381,0.9962894248608535,0.9959490740740741,0.9972318339100347,0.9965373961218837,0.9938485198000769,0.9961553248750481,0.9946174548250672,0.9964580873671783,0.9942329873125721,0.9950019223375625,0.9953863898500577,0.9953863898500577,0.9950019223375625,0.9938485198000769,0.9962666666666667,0.9953863898500577,0.9946174548250672,0.9964444444444445,0.9934640522875817,0.9990010405827264,0.9993133797322181,0.9992339366082544,0.9977055911121846,0.9976233589859665,0.9950019223375625,0.9950019223375625,0.9953863898500577,0.9953863898500577,0.9938485198000769,0.9973472094684216,0.9953863898500577,0.9969612894702075,0.9975623268698061,0.9969612894702075,0.9989612188365651,0.9952168367346939,0.9953831948291783,0.9977055911121846,0.9976543209876544,0.9990625,0.9938485198000769,0.9930795847750866,0.9930795847750866,0.9957708573625529,0.9972318339100347
PKB14,0.9954313356624565,0.991926182237601,0.9915417147251058,0.9895876718034153,0.991926182237601,0.9937526030820492,0.9930795847750866,0.9915417147251058,0.34693877551020413,0.9888,0.9930795847750866,0.9929196168263223,0.9929196168263223,0.991253644314869,0.9904206580591421,0.9925031236984589,0.9941690962099126,0.9933361099541858,0.9941690962099126,0.9937526030820492,0.9969777777777779,0.9941690962099126,0.9970414201183432,0.995,0.9966276532434041,0.9958350687213661,0.9969550173010381,0.996795412379828,0.9963348765432098,0.9977854671280277,0.9968836565096953,0.9937526030820492,0.9954185755935028,0.9937526030820492,0.9966267498735032,0.994585589337776,0.9950020824656394,0.9954185755935028,0.9958350687213661,0.9954185755935028,0.9937526030820492,0.9964444444444445,0.9954185755935028,0.9954185755935028,0.9962666666666667,0.9929196168263223,0.9990426638917794,0.9991885396835305,0.9992658559162438,0.9979471078372179,0.9977365323675872,0.994585589337776,0.9941690962099126,0.9950020824656394,0.9958350687213661,0.9954185755935028,0.9976533006836038,0.9969242599000385,0.9968291716210861,0.9974515235457064,0.997489760866693,0.9990910664819945,0.9952168367346939,0.9953831948291783,0.9977055911121846,0.9975308641975309,0.9991796875,0.9933361099541858,0.994585589337776,0.9941690962099126,0.9954185755935028,0.9976470588235296
PKB15,0.9957000806234884,0.9923106497500962,0.9903883121876202,0.9884,0.9923106497500962,0.9924,0.9938485198000769,0.991926182237601,0.9888,0.30000000000000004,0.9938485198000769,0.9936,0.9924,0.9924,0.9912,0.9924,0.994,0.9936,0.994,0.9944,0.9968000000000001,0.994,0.9972057856673242,0.9952777777777778,0.9964292799047808,0.996,0.9970934256055364,0.996795412379828,0.9965277777777778,0.997923875432526,0.9965373961218837,0.9956,0.9956,0.994,0.9966267498735032,0.9952,0.9956,0.9964,0.9956,0.9964,0.9944,0.9968000000000001,0.9952,0.996,0.9966222222222223,0.9944,0.9990010405827264,0.9993133797322181,0.9992339366082544,0.9978263494747012,0.9976233589859665,0.9948,0.9952,0.9964,0.996,0.9956,0.9977553310886645,0.9969242599000385,0.9968291716210861,0.9973407202216067,0.9973576430175717,0.9990045013850416,0.9955357142857143,0.994767620806402,0.9974640743871513,0.997283950617284,0.99921875,0.9932,0.996,0.994,0.9952,0.9977854671280277
